tiempo,salida,entrada
406.9,1.3918,10
407,1.5645,10
407.1,1.5257,10
407.2,1.4495,10
407.3,1.5164,10
407.4,1.4673,10
407.5,1.3122,10
407.6,1.5614,10
407.7,1.4642,10
407.8,1.5332,10
407.9,1.476,10
408,1.4911,10
408.1,1.3896,10
408.2,1.3691,10
408.3,1.41,10
408.4,1.4273,10
408.5,1.4618,10
408.6,1.2363,10
408.7,1.7552,10
408.8,1.3359,10
408.9,1.5579,10
409,1.5531,10
409.1,1.2956,10
409.2,1.3354,10
409.3,1.5581,10
409.4,1.3961,10
409.5,1.5146,10
409.6,1.4363,10
409.7,1.5441,10
409.8,1.407,10
409.9,1.5039,10
410,1.5021,10
410.1,1.3946,10
410.2,1.3908,10
410.3,1.5095,10
410.4,1.4049,10
410.5,1.5208,10
410.6,1.3446,10
410.7,1.5777,10
410.8,1.5568,10
410.9,1.5436,10
411,1.3641,10
411.1,1.4367,10
411.2,1.4794,10
411.3,1.5331,10
411.4,1.5078,10
411.5,1.3702,10
411.6,1.3769,10
411.7,1.5327,10
411.8,1.4382,10
411.9,1.3447,10
412,1.5169,10
412.1,1.5487,10
412.2,1.4584,10
412.3,1.4775,10
412.4,1.48,10
412.5,1.4735,10
412.6,1.5126,10
412.7,1.4718,10
412.8,1.5255,10
412.9,1.5376,10
413,1.4075,10
413.1,1.593,10
413.2,1.7398,10
413.3,1.5352,10
413.4,1.4929,10
413.5,1.5228,10
413.6,1.6069,10
413.7,1.5267,10
413.8,1.4257,10
413.9,1.4997,10
414,1.7747,10
414.1,1.4797,10
414.2,1.3524,10
414.3,1.4564,10
414.4,1.3523,10
414.5,1.6233,10
414.6,1.4361,10
414.7,1.3467,10
414.8,1.6185,10
414.9,1.4022,10
415,1.564,10
415.1,1.5654,10
415.2,1.5295,10
415.3,1.4005,10
415.4,1.5326,10
415.5,1.5652,10
415.6,1.5183,10
415.7,1.4753,10
415.8,1.5539,10
415.9,1.5764,10
416,1.4952,10
416.1,1.3398,10
416.2,1.5179,10
416.3,1.4587,10
416.4,1.6196,10
416.5,1.5754,10
416.6,1.6744,10
416.7,1.559,10
416.8,1.6222,10
416.9,1.3926,10
417,1.6271,10
417.1,1.5433,10
417.2,1.5665,10
417.3,1.3695,10
417.4,1.3096,10
417.5,1.5392,10
417.6,1.572,10
417.7,1.5841,10
417.8,1.5831,10
417.9,1.3869,10
418,1.5574,10
418.1,1.7021,10
418.2,1.634,10
418.3,1.6651,10
418.4,1.3682,10
418.5,1.5731,10
418.6,1.5992,10
418.7,1.4481,10
418.8,1.5851,10
418.9,1.6582,10
419,1.5464,10
419.1,1.5904,10
419.2,1.6997,10
419.3,1.5777,10
419.4,1.6021,10
419.5,1.5603,10
419.6,1.39,10
419.7,1.6218,10
419.8,1.3809,10
419.9,1.6688,10
420,1.5857,10
420.1,1.5828,10
420.2,1.487,10
420.3,1.4467,10
420.4,1.6095,10
420.5,1.5296,10
420.6,1.6299,10
420.7,1.5109,10
420.8,1.6062,10
420.9,1.3988,10
421,1.5155,10
421.1,1.4017,10
421.2,1.513,10
421.3,1.3786,10
421.4,1.6532,10
421.5,1.735,10
421.6,1.7267,10
421.7,1.5052,10
421.8,1.4665,10
421.9,1.5688,10
422,1.5452,10
422.1,1.5564,10
422.2,1.4235,10
422.3,1.704,10
422.4,1.5293,10
422.5,1.5558,10
422.6,1.6063,10
422.7,1.6104,10
422.8,1.7009,10
422.9,1.555,10
423,1.5826,10
423.1,1.5944,10
423.2,1.56,10
423.3,1.4128,10
423.4,1.5857,10
423.5,1.6376,10
423.6,1.7667,10
423.7,1.4564,10
423.8,1.4907,10
423.9,1.568,10
424,1.4888,10
424.1,1.5684,10
424.2,1.6381,10
424.3,1.5516,10
424.4,1.554,10
424.5,1.3704,10
424.6,1.6577,10
424.7,1.476,10
424.8,1.5443,10
424.9,1.4585,10
425,1.6379,10
425.1,1.5603,10
425.2,1.4613,10
425.3,1.5864,10
425.4,1.6492,10
425.5,1.5727,10
425.6,1.3651,10
425.7,1.5187,10
425.8,1.5114,10
425.9,1.7189,10
426,1.6516,10
426.1,1.7063,10
426.2,1.4891,10
426.3,1.5988,10
426.4,1.7128,10
426.5,1.5634,10
426.6,1.7132,10
426.7,1.5517,10
426.8,1.4552,10
426.9,1.6117,10
427,1.7941,10
427.1,1.6929,10
427.2,1.671,10
427.3,1.5725,10
427.4,1.5853,10
427.5,1.6104,10
427.6,1.483,10
427.7,1.6162,10
427.8,1.5614,10
427.9,1.5472,10
428,1.5096,10
428.1,1.6457,10
428.2,1.5453,10
428.3,1.6518,10
428.4,1.8343,10
428.5,1.6125,10
428.6,1.6636,10
428.7,1.6829,10
428.8,1.6901,10
428.9,1.4982,10
429,1.5853,10
429.1,1.6387,10
429.2,1.7637,10
429.3,1.6677,10
429.4,1.3712,10
429.5,1.4283,10
429.6,1.4814,10
429.7,1.731,10
429.8,1.5841,10
429.9,1.6382,10
430,1.6771,10
430.1,1.6391,10
430.2,1.758,10
430.3,1.6588,10
430.4,1.7526,10
430.5,1.6334,10
430.6,1.5792,10
430.7,1.6684,10
430.8,1.8351,10
430.9,1.7096,10
431,1.7064,10
431.1,1.6963,10
431.2,1.4612,10
431.3,1.6927,10
431.4,1.5008,10
431.5,1.6096,10
431.6,1.6916,10
431.7,1.6229,10
431.8,1.716,10
431.9,1.7212,10
432,1.5572,10
432.1,1.6272,10
432.2,1.6631,10
432.3,1.6176,10
432.4,1.6082,10
432.5,1.6226,10
432.6,1.6897,10
432.7,1.6179,10
432.8,1.6546,10
432.9,1.7106,10
433,1.5846,10
433.1,1.6585,10
433.2,1.5814,10
433.3,1.5078,10
433.4,1.7172,10
433.5,1.5937,10
433.6,1.6629,10
433.7,1.6189,10
433.8,1.6652,10
433.9,1.6013,10
434,1.6973,10
434.1,1.7117,10
434.2,1.7021,10
434.3,1.7408,10
434.4,1.8046,10
434.5,1.632,10
434.6,1.499,10
434.7,1.5827,10
434.8,1.5756,10
434.9,1.7805,10
435,1.7841,10
435.1,1.6555,10
435.2,1.6534,10
435.3,1.5723,10
435.4,1.797,10
435.5,1.6631,10
435.6,1.7321,10
435.7,1.8219,10
435.8,1.7522,10
435.9,1.7223,10
436,1.5643,10
436.1,1.7435,10
436.2,1.6771,10
436.3,1.576,10
436.4,1.6933,10
436.5,1.7786,10
436.6,1.6905,10
436.7,1.827,10
436.8,1.6501,10
436.9,1.6505,10
437,1.7669,10
437.1,1.655,10
437.2,1.4527,10
437.3,1.6842,10
437.4,1.6907,10
437.5,1.7576,10
437.6,1.7095,10
437.7,1.5713,10
437.8,1.647,10
437.9,1.739,10
438,1.6322,10
438.1,1.6622,10
438.2,1.708,10
438.3,1.6957,10
438.4,1.6349,10
438.5,1.8115,10
438.6,1.6004,10
438.7,1.8361,10
438.8,1.6383,10
438.9,1.6146,10
439,1.7152,10
439.1,1.595,10
439.2,1.6434,10
439.3,1.5711,10
439.4,1.6714,10
439.5,1.6834,10
439.6,1.7773,10
439.7,1.7588,10
439.8,1.6876,10
439.9,1.6496,10
440,1.6247,10
440.1,1.6916,10
440.2,1.7448,10
440.3,1.5188,10
440.4,1.7215,10
440.5,1.6945,10
440.6,1.7186,10
440.7,1.5219,10
440.8,1.6189,10
440.9,1.8691,10
441,1.6103,10
441.1,1.6326,10
441.2,1.7165,10
441.3,1.7959,10
441.4,1.5983,10
441.5,1.6916,10
441.6,1.7705,10
441.7,1.7024,10
441.8,1.4942,10
441.9,1.8529,10
442,1.6377,10
442.1,1.5953,10
442.2,1.6258,10
442.3,1.6438,10
442.4,1.7466,10
442.5,1.6361,10
442.6,1.7248,10
442.7,1.5257,10
442.8,1.6698,10
442.9,1.5122,10
443,1.5716,10
443.1,1.7597,10
443.2,1.8059,10
443.3,1.6845,10
443.4,1.71,10
443.5,1.8348,10
443.6,1.7832,10
443.7,1.8353,10
443.8,1.7837,10
443.9,1.5933,10
444,1.6798,10
444.1,1.7754,10
444.2,1.8417,10
444.3,1.7261,10
444.4,1.7274,10
444.5,1.7264,10
444.6,1.68,10
444.7,1.8877,10
444.8,1.8553,10
444.9,1.7236,10
445,1.7136,10
445.1,1.7797,10
445.2,1.6464,10
445.3,1.7716,10
445.4,1.8844,10
445.5,1.7613,10
445.6,1.8442,10
445.7,1.7286,10
445.8,1.8086,10
445.9,1.8417,10
446,1.7662,10
446.1,1.8154,10
446.2,1.7669,10
446.3,1.8181,10
446.4,1.6944,10
446.5,1.7047,10
446.6,1.6869,10
446.7,1.6857,10
446.8,1.9288,10
446.9,1.7268,10
447,1.8625,10
447.1,1.9527,10
447.2,1.9966,10
447.3,1.8008,10
447.4,1.9933,10
447.5,1.9374,10
447.6,1.7396,10
447.7,1.8778,10
447.8,1.67,10
447.9,1.7339,10
448,1.7215,10
448.1,1.7891,10
448.2,1.7454,10
448.3,1.8744,10
448.4,1.8,10
448.5,1.7245,10
448.6,1.664,10
448.7,1.7643,10
448.8,1.7588,10
448.9,1.5057,10
449,1.7639,10
449.1,2.0061,10
449.2,1.8017,10
449.3,2.0371,10
449.4,1.8369,10
449.5,1.8712,10
449.6,1.7504,10
449.7,1.8141,10
449.8,1.7339,10
449.9,1.9189,10
450,1.774,10
450.1,1.7531,10
450.2,1.8811,10
450.3,1.8605,10
450.4,1.7556,10
450.5,1.7339,10
450.6,1.7896,10
450.7,1.9046,10
450.8,1.7415,10
450.9,2.0813,10
451,1.7375,10
451.1,1.8983,10
451.2,1.9146,10
451.3,1.7083,10
451.4,1.7964,10
451.5,1.532,10
451.6,1.8765,10
451.7,1.6323,10
451.8,1.9093,10
451.9,1.891,10
452,1.7879,10
452.1,1.609,10
452.2,1.8796,10
452.3,1.7159,10
452.4,1.955,10
452.5,1.7921,10
452.6,1.8788,10
452.7,1.7697,10
452.8,1.8696,10
452.9,1.946,10
453,1.7968,10
453.1,1.8709,10
453.2,1.8099,10
453.3,1.7067,10
453.4,1.8704,10
453.5,1.7789,10
453.6,1.9446,10
453.7,1.8795,10
453.8,1.8782,10
453.9,1.8603,10
454,1.8456,10
454.1,1.9275,10
454.2,1.9477,10
454.3,1.763,10
454.4,1.8583,10
454.5,1.9092,10
454.6,1.8405,10
454.7,1.7903,10
454.8,1.9639,10
454.9,1.8292,10
455,1.8545,10
455.1,1.9626,10
455.2,1.7093,10
455.3,1.5674,10
455.4,1.8545,10
455.5,1.8876,10
455.6,1.8305,10
455.7,1.8588,10
455.8,1.8851,10
455.9,1.7486,10
456,1.9164,10
456.1,1.8182,10
456.2,1.7194,10
456.3,1.7232,10
456.4,2.0145,10
456.5,1.7791,10
456.6,1.7958,10
456.7,1.7754,10
456.8,1.8651,10
456.9,1.79,10
457,1.9125,10
457.1,1.7966,10
457.2,1.9421,10
457.3,1.8342,10
457.4,1.8715,10
457.5,2.0006,10
457.6,1.851,10
457.7,1.7705,10
457.8,1.8392,10
457.9,1.808,10
458,1.7977,10
458.1,1.8049,10
458.2,1.8913,10
458.3,1.5606,10
458.4,1.9269,10
458.5,1.8079,10
458.6,1.9269,10
458.7,1.6465,10
458.8,1.7912,10
458.9,1.734,10
459,1.887,10
459.1,1.9538,10
459.2,1.8042,10
459.3,1.935,10
459.4,1.8191,10
459.5,2.1516,10
459.6,1.8468,10
459.7,1.9572,10
459.8,1.7945,10
459.9,1.899,10
460,2.0311,10
460.1,1.7115,10
460.2,1.8239,10
460.3,1.9507,10
460.4,1.711,10
460.5,1.9038,10
460.6,1.9964,10
460.7,1.8275,10
460.8,1.8228,10
460.9,1.8673,10
461,1.9069,10
461.1,1.7277,10
461.2,1.7784,10
461.3,1.863,10
461.4,1.8524,10
461.5,1.9873,10
461.6,1.7932,10
461.7,1.837,10
461.8,1.944,10
461.9,1.8547,10
462,1.7061,10
462.1,1.7118,10
462.2,1.8702,10
462.3,1.9112,10
462.4,1.7233,10
462.5,1.8035,10
462.6,1.7466,10
462.7,1.8558,10
462.8,1.961,10
462.9,1.913,10
463,1.8587,10
463.1,1.973,10
463.2,2.0372,10
463.3,1.6471,10
463.4,1.8386,10
463.5,2.0166,10
463.6,1.7805,10
463.7,1.9148,10
463.8,2.0993,10
463.9,1.908,10
464,1.9351,10
464.1,1.948,10
464.2,1.9104,10
464.3,1.9957,10
464.4,1.9052,10
464.5,1.8789,10
464.6,1.7132,10
464.7,1.9075,10
464.8,1.8961,10
464.9,1.9452,10
465,1.949,10
465.1,1.9407,10
465.2,2.0219,10
465.3,1.8173,10
465.4,1.7388,10
465.5,1.9906,10
465.6,2.0714,10
465.7,1.7299,10
465.8,1.8113,10
465.9,1.8947,10
466,1.8994,10
466.1,1.9575,10
466.2,2.0362,10
466.3,2.0859,10
466.4,1.9086,10
466.5,1.8195,10
466.6,1.8592,10
466.7,2.0558,10
466.8,1.87,10
466.9,1.9908,10
467,1.9035,10
467.1,1.9708,10
467.2,1.9363,10
467.3,1.8776,10
467.4,1.7914,10
467.5,1.714,10
467.6,1.8549,10
467.7,1.8667,10
467.8,1.9795,10
467.9,1.8787,10
468,1.9972,10
468.1,1.8055,10
468.2,2.0906,10
468.3,1.9255,10
468.4,1.9211,10
468.5,1.917,10
468.6,1.9818,10
468.7,1.8371,10
468.8,1.874,10
468.9,2.0269,10
469,1.9241,10
469.1,1.8355,10
469.2,2.0252,10
469.3,1.9896,10
469.4,2.1623,10
469.5,1.9932,10
469.6,1.9533,10
469.7,2.0661,10
469.8,2.0795,10
469.9,1.8354,10
470,2.0535,10
470.1,1.9433,10
470.2,2.1793,10
470.3,2.0394,10
470.4,1.996,10
470.5,1.9004,10
470.6,1.9333,10
470.7,1.7905,10
470.8,1.9098,10
470.9,1.8865,10
471,1.8886,10
471.1,1.9648,10
471.2,1.9245,10
471.3,1.9897,10
471.4,1.9133,10
471.5,2.1415,10
471.6,1.9811,10
471.7,1.7624,10
471.8,2.1713,10
471.9,1.8754,10
472,1.9796,10
472.1,2.0159,10
472.2,1.9321,10
472.3,2.0527,10
472.4,1.9848,10
472.5,1.8521,10
472.6,2.0719,10
472.7,2.0897,10
472.8,2.1221,10
472.9,2.1863,10
473,1.9925,10
473.1,1.9531,10
473.2,2.0063,10
473.3,1.8681,10
473.4,2.0902,10
473.5,1.9893,10
473.6,2.0369,10
473.7,2.0805,10
473.8,1.9105,10
473.9,2.1234,10
474,2.0888,10
474.1,2.1288,10
474.2,1.9167,10
474.3,2.1844,10
474.4,1.9046,10
474.5,2.0348,10
474.6,1.9698,10
474.7,1.8713,10
474.8,2.0744,10
474.9,1.9914,10
475,1.9843,10
475.1,1.9346,10
475.2,1.9184,10
475.3,2.0172,10
475.4,1.9836,10
475.5,1.9382,10
475.6,1.9994,10
475.7,2.1226,10
475.8,1.9729,10
475.9,1.8759,10
476,1.87,10
476.1,2.1217,10
476.2,2.0006,10
476.3,2.0599,10
476.4,2.0084,10
476.5,1.9745,10
476.6,2.0079,10
476.7,1.8988,10
476.8,1.9998,10
476.9,1.9306,10
477,1.9866,10
477.1,2.0599,10
477.2,2.0527,10
477.3,2.0413,10
477.4,1.8457,10
477.5,1.9642,10
477.6,2.0304,10
477.7,2.1474,10
477.8,2.0457,10
477.9,1.8025,10
478,2.0069,10
478.1,2.0162,10
478.2,1.8687,10
478.3,2.0436,10
478.4,2.2025,10
478.5,2.0176,10
478.6,1.9866,10
478.7,1.9722,10
478.8,2.0709,10
478.9,2.0335,10
479,2.1572,10
479.1,1.9984,10
479.2,2.0967,10
479.3,2.0249,10
479.4,2.0138,10
479.5,2.1927,10
479.6,1.9441,10
479.7,2.0211,10
479.8,2.1127,10
479.9,2.0369,10
480,2.0974,10
480.1,2.0166,10
480.2,2.0794,10
480.3,2.0778,10
480.4,1.7407,10
480.5,2.1776,10
480.6,1.9919,10
480.7,2.1246,10
480.8,2.081,10
480.9,2.0195,10
481,2.0517,10
481.1,2.0154,10
481.2,2.1634,10
481.3,1.953,10
481.4,2.1652,10
481.5,2.034,10
481.6,1.9282,10
481.7,1.948,10
481.8,2.0343,10
481.9,1.9755,10
482,1.9393,10
482.1,2.0928,10
482.2,1.9091,10
482.3,2.0987,10
482.4,2.2088,10
482.5,2.1235,10
482.6,2.2155,10
482.7,2.0103,10
482.8,2.0606,10
482.9,2.1918,10
483,1.9291,10
483.1,1.9974,10
483.2,2.02,10
483.3,2.0517,10
483.4,2.1053,10
483.5,2.0934,10
483.6,1.9477,10
483.7,2.178,10
483.8,2.1176,10
483.9,1.9463,10
484,2.0469,10
484.1,2.0421,10
484.2,1.9057,10
484.3,2.0407,10
484.4,2.0806,10
484.5,1.8814,10
484.6,1.8946,10
484.7,2.0801,10
484.8,2.034,10
484.9,2.173,10
485,1.9491,10
485.1,2.1525,10
485.2,2.1757,10
485.3,1.9188,10
485.4,2.1952,10
485.5,2.1268,10
485.6,1.7384,10
485.7,2.1455,10
485.8,2.1799,10
485.9,2.005,10
486,2.0681,10
486.1,2.0041,10
486.2,2.1095,10
486.3,1.9419,10
486.4,1.9221,10
486.5,2.0329,10
486.6,1.8386,10
486.7,2.2485,10
486.8,2.1668,10
486.9,2.0882,10
487,2.0684,10
487.1,1.9119,10
487.2,2.1593,10
487.3,1.9837,10
487.4,2.2044,10
487.5,2.1367,10
487.6,2.178,10
487.7,2.1758,10
487.8,2.0378,10
487.9,2.1195,10
488,2.1838,10
488.1,2.3873,10
488.2,2.0409,10
488.3,2.0264,10
488.4,2.0326,10
488.5,2.1426,10
488.6,2.0122,10
488.7,2.0636,10
488.8,2.118,10
488.9,1.9831,10
489,2.148,10
489.1,2.0373,10
489.2,2.1076,10
489.3,2.2639,10
489.4,2.2458,10
489.5,2.1249,10
489.6,2.1427,10
489.7,2.0414,10
489.8,2.1704,10
489.9,2.3044,10
490,2.2824,10
490.1,2.1355,10
490.2,2.0861,10
490.3,2.362,10
490.4,2.2114,10
490.5,2.135,10
490.6,2.2896,10
490.7,2.0397,10
490.8,2.119,10
490.9,2.0175,10
491,2.2215,10
491.1,2.1149,10
491.2,2.1131,10
491.3,2.1338,10
491.4,2.1219,10
491.5,2.045,10
491.6,2.0442,10
491.7,2.1171,10
491.8,2.174,10
491.9,2.0983,10
492,2.0832,10
492.1,2.2328,10
492.2,2.098,10
492.3,2.2541,10
492.4,2.0758,10
492.5,2.1027,10
492.6,2.2461,10
492.7,2.0119,10
492.8,1.8815,10
492.9,2.1588,10
493,2.0016,10
493.1,1.9326,10
493.2,2.1969,10
493.3,2.1092,10
493.4,2.2658,10
493.5,2.0998,10
493.6,2.1018,10
493.7,2.1257,10
493.8,2.1181,10
493.9,2.2544,10
494,2.1478,10
494.1,2.0582,10
494.2,2.1197,10
494.3,2.0493,10
494.4,2.1996,10
494.5,2.0066,10
494.6,2.1045,10
494.7,2.069,10
494.8,2.2266,10
494.9,2.1557,10
495,2.1329,10
495.1,2.2246,10
495.2,2.1838,10
495.3,1.9955,10
495.4,2.1657,10
495.5,2.118,10
495.6,2.2806,10
495.7,2.2137,10
495.8,2.1093,10
495.9,2.2353,10
496,2.1764,10
496.1,2.1346,10
496.2,2.1091,10
496.3,2.2487,10
496.4,2.1966,10
496.5,2.1378,10
496.6,2.0767,10
496.7,2.151,10
496.8,2.1961,10
496.9,2.2839,10
497,2.1533,10
497.1,2.1346,10
497.2,2.2326,10
497.3,2.1874,10
497.4,2.2549,10
497.5,2.2378,10
497.6,2.2181,10
497.7,2.1546,10
497.8,2.2727,10
497.9,2.21,10
498,2.242,10
498.1,2.1831,10
498.2,2.3482,10
498.3,2.3356,10
498.4,2.1219,10
498.5,2.0409,10
498.6,2.1148,10
498.7,2.1936,10
498.8,2.1489,10
498.9,2.3364,10
499,2.3895,10
499.1,2.2249,10
499.2,2.1743,10
499.3,2.1762,10
499.4,2.1402,10
499.5,2.3014,10
499.6,2.1432,10
499.7,2.3845,10
499.8,2.0944,10
499.9,2.0338,10
500,2.4463,10
500.1,2.0531,10
500.2,2.1937,10
500.3,2.3021,10
500.4,2.1953,10
500.5,2.1325,10
500.6,2.2041,10
500.7,2.285,10
500.8,2.1778,10
500.9,2.3033,10
501,2.2456,10
501.1,2.0609,10
501.2,2.2005,10
501.3,2.3369,10
501.4,2.1774,10
501.5,2.0895,10
501.6,2.1899,10
501.7,2.2639,10
501.8,2.214,10
501.9,2.3049,10
502,2.3173,10
502.1,2.0466,10
502.2,2.2465,10
502.3,2.0229,10
502.4,2.1196,10
502.5,2.3612,10
502.6,2.2027,10
502.7,2.2959,10
502.8,2.2968,10
502.9,2.0404,10
503,2.2115,10
503.1,2.2794,10
503.2,2.0912,10
503.3,2.3219,10
503.4,2.1795,10
503.5,2.2997,10
503.6,2.0848,10
503.7,2.1063,10
503.8,2.2933,10
503.9,2.1561,10
504,2.0147,10
504.1,2.2353,10
504.2,2.3292,10
504.3,2.3196,10
504.4,2.2953,10
504.5,2.3515,10
504.6,2.1192,10
504.7,2.408,10
504.8,2.1278,10
504.9,2.1551,10
505,2.1135,10
505.1,2.0689,10
505.2,2.2805,10
505.3,2.1661,10
505.4,2.1982,10
505.5,2.1847,10
505.6,2.1746,10
505.7,2.2321,10
505.8,2.1916,10
505.9,2.1351,10
506,2.1932,10
506.1,2.3121,10
506.2,2.2128,10
506.3,2.2076,10
506.4,2.256,10
506.5,2.2847,10
506.6,2.1665,10
506.7,2.3495,10
506.8,2.201,10
506.9,2.1807,10
507,2.1225,10
507.1,2.1297,10
507.2,2.2854,10
507.3,2.2666,10
507.4,2.2759,10
507.5,2.2796,10
507.6,1.9112,10
507.7,2.2712,10
507.8,2.2369,10
507.9,2.2532,10
508,2.2883,10
508.1,2.1032,10
508.2,2.2857,10
508.3,2.3739,10
508.4,2.3137,10
508.5,2.2999,10
508.6,2.2328,10
508.7,2.3399,10
508.8,2.1364,10
508.9,2.3617,10
509,2.2453,10
509.1,2.298,10
509.2,2.1534,10
509.3,2.1715,10
509.4,2.1996,10
509.5,2.1596,10
509.6,2.2639,10
509.7,2.1335,10
509.8,2.3049,10
509.9,2.1931,10
510,2.3982,10
510.1,2.3489,10
510.2,2.3838,10
510.3,2.1722,10
510.4,2.2168,10
510.5,2.3508,10
510.6,2.2641,10
510.7,2.1425,10
510.8,2.2182,10
510.9,2.2624,10
511,2.2998,10
511.1,2.4409,10
511.2,2.1437,10
511.3,2.2695,10
511.4,2.272,10
511.5,2.2646,10
511.6,2.2931,10
511.7,2.275,10
511.8,2.1096,10
511.9,2.0653,10
512,2.2589,10
512.1,2.3337,10
512.2,2.3248,10
512.3,2.1988,10
512.4,2.4862,10
512.5,2.2817,10
512.6,2.3491,10
512.7,2.2978,10
512.8,2.3714,10
512.9,2.2064,10
513,2.3819,10
513.1,2.4254,10
513.2,2.5483,10
513.3,2.3855,10
513.4,2.2326,10
513.5,2.2139,10
513.6,2.2868,10
513.7,2.4189,10
513.8,2.3496,10
513.9,2.1555,10
514,2.4378,10
514.1,2.0019,10
514.2,2.2221,10
514.3,2.3809,10
514.4,2.1535,10
514.5,2.2275,10
514.6,2.3648,10
514.7,2.3247,10
514.8,2.248,10
514.9,2.2441,10
515,2.3636,10
515.1,2.2716,10
515.2,2.4016,10
515.3,2.3158,10
515.4,2.3599,10
515.5,2.2809,10
515.6,2.3735,10
515.7,2.2411,10
515.8,2.2446,10
515.9,2.4807,10
516,2.3992,10
516.1,2.2593,10
516.2,2.441,10
516.3,2.2983,10
516.4,2.2311,10
516.5,2.4625,10
516.6,2.4303,10
516.7,2.3125,10
516.8,2.2886,10
516.9,2.1398,10
517,2.2809,10
517.1,2.3926,10
517.2,2.279,10
517.3,2.4391,10
517.4,2.2299,10
517.5,2.398,10
517.6,2.3282,10
517.7,2.4572,10
517.8,2.3467,10
517.9,2.3405,10
518,2.2529,10
518.1,2.3152,10
518.2,2.4121,10
518.3,2.3093,10
518.4,2.267,10
518.5,2.3368,10
518.6,2.4362,10
518.7,2.2603,10
518.8,2.3088,10
518.9,2.3923,10
519,2.3728,10
519.1,2.4596,10
519.2,2.2741,10
519.3,2.4382,10
519.4,2.3662,10
519.5,2.4219,10
519.6,2.3947,10
519.7,2.2347,10
519.8,2.157,10
519.9,2.2983,10
520,2.3708,10
520.1,2.4004,10
520.2,2.4792,10
520.3,2.2435,10
520.4,2.2983,10
520.5,2.5523,10
520.6,2.2639,10
520.7,2.3453,10
520.8,2.4393,10
520.9,2.4046,10
521,2.4288,10
521.1,2.2474,10
521.2,2.5166,10
521.3,2.3464,10
521.4,2.3327,10
521.5,2.4593,10
521.6,2.3358,10
521.7,2.3845,10
521.8,2.3964,10
521.9,2.4626,10
522,2.4733,10
522.1,2.5305,10
522.2,2.2799,10
522.3,2.3982,10
522.4,2.4143,10
522.5,2.2931,10
522.6,2.5253,10
522.7,2.4731,10
522.8,2.2032,10
522.9,2.4269,10
523,2.5423,10
523.1,2.305,10
523.2,2.3206,10
523.3,2.5555,10
523.4,2.3437,10
523.5,2.3799,10
523.6,2.3065,10
523.7,2.3977,10
523.8,2.4589,10
523.9,2.3402,10
524,2.4012,10
524.1,2.3438,10
524.2,2.4365,10
524.3,2.3871,10
524.4,2.3593,10
524.5,2.4686,10
524.6,2.3627,10
524.7,2.3201,10
524.8,2.3738,10
524.9,2.254,10
525,2.442,10
525.1,2.514,10
525.2,2.4505,10
525.3,2.5378,10
525.4,2.2567,10
525.5,2.4514,10
525.6,2.475,10
525.7,2.4614,10
525.8,2.3458,10
525.9,2.4967,10
526,2.5336,10
526.1,2.2523,10
526.2,2.367,10
526.3,2.3457,10
526.4,2.3396,10
526.5,2.4098,10
526.6,2.2667,10
526.7,2.2815,10
526.8,2.5431,10
526.9,2.284,10
527,2.4683,10
527.1,2.5935,10
527.2,2.3019,10
527.3,2.3695,10
527.4,2.4717,10
527.5,2.4707,10
527.6,2.4782,10
527.7,2.5271,10
527.8,2.3661,10
527.9,2.3065,10
528,2.3945,10
528.1,2.687,10
528.2,2.5233,10
528.3,2.3756,10
528.4,2.3008,10
528.5,2.6043,10
528.6,2.3492,10
528.7,2.4521,10
528.8,2.3547,10
528.9,2.6334,10
529,2.4768,10
529.1,2.6242,10
529.2,2.3894,10
529.3,2.5956,10
529.4,2.4052,10
529.5,2.4652,10
529.6,2.3928,10
529.7,2.4763,10
529.8,2.4881,10
529.9,2.3794,10
530,2.5896,10
530.1,2.5705,10
530.2,2.4042,10
530.3,2.4354,10
530.4,2.3024,10
530.5,2.5793,10
530.6,2.5298,10
530.7,2.4861,10
530.8,2.5081,10
530.9,2.53,10
531,2.3283,10
531.1,2.3535,10
531.2,2.4628,10
531.3,2.4329,10
531.4,2.5632,10
531.5,2.4587,10
531.6,2.4235,10
531.7,2.4607,10
531.8,2.4866,10
531.9,2.3248,10
532,2.3615,10
532.1,2.4927,10
532.2,2.5487,10
532.3,2.567,10
532.4,2.4522,10
532.5,2.441,10
532.6,2.4738,10
532.7,2.6044,10
532.8,2.5518,10
532.9,2.3927,10
533,2.4126,10
533.1,2.458,10
533.2,2.4458,10
533.3,2.4066,10
533.4,2.4442,10
533.5,2.5372,10
533.6,2.5092,10
533.7,2.4796,10
533.8,2.5916,10
533.9,2.5043,10
534,2.4008,10
534.1,2.3961,10
534.2,2.5074,10
534.3,2.4831,10
534.4,2.5584,10
534.5,2.5521,10
534.6,2.5651,10
534.7,2.5809,10
534.8,2.3479,10
534.9,2.5033,10
535,2.6153,10
535.1,2.3975,10
535.2,2.5911,10
535.3,2.5105,10
535.4,2.3913,10
535.5,2.3257,10
535.6,2.6862,10
535.7,2.5154,10
535.8,2.5327,10
535.9,2.4129,10
536,2.378,10
536.1,2.4631,10
536.2,2.7137,10
536.3,2.5337,10
536.4,2.5862,10
536.5,2.5891,10
536.6,2.4555,10
536.7,2.6613,10
536.8,2.4247,10
536.9,2.4153,10
537,2.4712,10
537.1,2.5473,10
537.2,2.5744,10
537.3,2.2503,10
537.4,2.529,10
